frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
139,4.637,0,0,down,down,176.05,174.2,176.31,176.74,20.94,21.95,170.45,172.62,1,1,0,0,0,0,0,0,0,,
140,4.671,0,0,down,down,179.88,172.28,176.72,176.1,19.72,22.44,169.93,172.85,1,1,0,0,0,0,0,0,0,,
141,4.704,0,0,down,down,179.58,174.13,177.18,175.7,19.53,22.41,170.06,172.72,1,1,0,0,0,0,0,0,0,,
142,4.737,0,0,down,down,179.99,177.02,177.65,175.51,20.23,22.91,170.17,172.31,1,1,0,0,0,0,0,0,0,,
143,4.771,0,0,down,down,177.69,175.48,177.82,175.24,20.55,21.91,170.23,172.58,1,1,0,0,0,0,0,0,0,,
144,4.804,0,0,down,down,172.14,178.45,177.56,175.23,20.06,22.86,170.35,171.71,1,1,0,0,0,0,0,0,0,,
145,4.837,0,0,down,down,166.98,179.42,176.73,175.43,19.8,21.37,170.54,171.79,1,1,0,0,0,0,0,0,0,,
146,4.871,0,0,down,down,150.25,176.87,174.47,175.36,20.01,24.31,171.15,171.59,1,1,0,0,0,0,0,0,0,,
147,4.904,0,0,transition,down,121.46,169.88,169.71,174.91,21.02,24.52,171.34,171.58,1,1,0,0,0,0,0,0,0,,
148,4.937,0,0,transition,down,134.61,167.07,166.12,174.28,23.28,20.54,171.14,172.46,1,1,0,0,0,0,0,0,0,,
149,4.971,0,0,transition,down,176.94,176.16,165.96,174.51,25.69,23.03,171.33,172.8,1,1,0,0,0,0,0,0,0,,
150,5.004,0,0,transition,down,91.29,162.42,158.91,173.62,25.36,18.95,170.92,173.53,1,1,0,0,0,0,0,0,0,,
151,5.038,0,0,transition,down,135.23,149.9,155.5,171.59,28.81,17.75,170.26,174.29,0,1,0,0,0,0,0,0,0,,
152,5.071,0,0,transition,down,166.53,109.0,154.39,166.32,22.24,20.53,171.22,173.7,1,1,0,0,0,0,0,0,0,,
153,5.104,0,0,transition,transition,63.23,127.87,144.69,162.46,22.58,17.5,170.16,173.81,1,1,0,0,0,0,0,0,0,,
154,5.138,0,0,transition,transition,101.21,159.47,138.13,161.0,28.74,23.97,170.63,173.38,0,1,0,0,0,0,0,0,0,,
155,5.171,0,0,transition,transition,13.36,50.0,124.44,150.54,20.55,25.53,170.54,173.91,1,1,0,0,0,0,0,0,0,,
156,5.204,0,0,up,transition,5.55,14.72,110.55,136.9,22.3,16.94,171.38,174.69,1,1,0,0,0,0,0,0,0,,
157,5.238,0,0,up,up,2.32,6.05,96.83,122.45,20.05,17.06,171.87,174.79,1,1,0,0,0,0,0,0,0,,
158,5.271,0,0,up,up,10.28,6.15,85.17,108.22,19.37,16.82,172.27,174.03,1,1,0,0,0,0,0,0,0,,
159,5.304,0,0,up,up,7.0,10.84,75.63,94.97,19.05,22.19,172.46,176.25,1,1,0,0,0,0,0,0,0,,
160,5.338,0,0,up,up,8.04,9.98,65.08,81.88,17.19,15.38,171.95,175.16,1,1,0,0,0,0,0,0,0,,
161,5.371,0,0,up,up,6.37,8.25,50.87,67.89,18.53,15.33,171.21,175.21,1,1,0,0,0,0,0,0,0,,
162,5.404,0,0,up,up,8.45,5.16,43.96,54.78,18.83,14.71,171.63,174.75,1,1,0,0,0,0,0,0,0,,
163,5.438,0,0,up,up,6.1,6.02,33.2,42.79,17.83,13.79,172.08,173.6,1,1,0,0,0,0,0,0,0,,
164,5.471,0,0,up,up,5.5,8.13,19.78,34.39,18.49,12.62,171.03,174.92,1,1,0,0,0,0,0,0,0,,
165,5.505,0,0,up,up,6.19,8.91,15.03,24.47,18.94,11.38,171.03,175.19,1,1,0,0,0,0,0,0,0,,
166,5.538,0,0,up,up,5.48,8.56,7.05,11.9,19.17,12.4,171.07,175.1,1,1,0,0,0,0,0,0,0,,
167,5.571,0,0,up,up,5.23,11.8,6.38,8.71,18.23,15.45,171.4,175.3,1,1,0,0,0,0,0,0,0,,
168,5.605,0,0,up,up,9.13,11.32,6.67,8.43,18.18,15.39,171.95,174.97,1,1,0,0,0,0,0,0,0,,
169,5.638,0,0,up,up,9.17,10.99,7.24,8.84,18.56,15.25,172.16,174.74,1,1,0,0,0,0,0,0,0,,
170,5.671,0,0,up,up,12.81,8.63,7.46,9.05,18.79,16.89,172.99,174.22,1,1,0,0,0,0,0,0,0,,
171,5.705,0,0,up,up,12.55,8.68,7.92,8.87,16.38,16.65,172.8,174.59,1,1,0,0,0,0,0,0,0,,
172,5.738,0,0,up,up,11.77,9.64,8.23,8.84,16.16,14.85,172.46,174.79,1,1,0,0,0,0,0,0,0,,
173,5.771,0,0,up,up,11.72,8.34,8.67,8.85,17.12,15.54,173.06,173.8,1,1,0,0,0,0,0,0,0,,
174,5.805,0,0,up,up,8.32,8.67,8.66,9.14,14.46,14.7,172.78,173.97,1,1,0,0,0,0,0,0,0,,
175,5.838,0,0,up,up,9.71,3.1,8.97,8.9,14.94,13.23,172.92,172.85,1,1,0,0,0,0,0,0,0,,
176,5.872,0,0,up,up,9.68,6.23,9.31,8.74,15.44,13.94,172.97,174.6,1,1,0,0,0,0,0,0,0,,
177,5.905,0,0,up,up,10.54,3.11,9.68,8.26,17.48,15.69,173.06,174.18,1,1,0,0,0,0,0,0,0,,
178,5.938,0,0,up,up,13.0,7.23,10.3,8.15,19.48,15.02,172.69,174.16,1,1,0,0,0,0,0,0,0,,
179,5.972,0,0,up,up,2.14,8.28,10.04,7.85,22.99,18.54,172.14,173.82,1,1,0,0,0,0,0,0,0,,
180,6.005,0,0,up,up,16.09,10.5,10.62,7.78,21.78,15.41,170.95,173.87,1,1,0,0,0,0,0,0,0,,
181,6.038,0,0,up,up,68.12,49.61,15.54,11.0,31.31,22.31,170.57,174.82,0,1,0,0,0,0,0,0,0,,
182,6.072,0,0,transition,up,145.38,66.8,26.58,15.85,32.56,17.01,171.76,173.49,0,1,0,0,0,0,0,0,0,,
183,6.105,0,0,transition,transition,135.49,79.75,36.83,21.77,33.8,17.06,171.14,173.46,0,1,0,0,0,0,0,0,0,,
184,6.138,0,0,transition,transition,142.4,96.13,47.71,28.98,23.99,15.86,170.25,172.65,1,1,0,0,0,0,0,0,0,,
185,6.172,0,0,transition,transition,120.63,100.75,56.79,36.68,22.18,15.14,171.17,172.03,1,1,0,0,0,0,0,0,0,,
186,6.205,0,0,transition,transition,129.6,138.76,66.9,47.52,19.71,14.88,170.94,172.24,1,1,0,0,0,0,0,0,0,,
187,6.239,0,0,transition,transition,109.96,160.69,75.25,60.65,18.19,13.9,171.47,171.84,1,1,0,0,0,0,0,0,0,,
188,6.272,0,0,transition,transition,143.39,153.47,86.39,72.92,13.31,14.45,172.13,171.3,1,1,0,0,0,0,0,0,0,,
189,6.305,0,0,transition,transition,149.75,164.2,98.0,86.35,11.33,14.22,171.32,172.0,1,1,0,0,0,0,0,0,0,,
190,6.339,0,1,transition,down,165.12,163.09,110.67,,13.36,16.93,172.31,170.9,1,1,0,1,0,1,0,0,1,,
191,6.372,1,1,down,down,166.08,168.84,,168.84,13.14,16.39,171.38,171.95,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
192,6.405,1,1,down,down,168.39,176.24,168.39,172.54,14.42,17.37,170.84,172.81,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
193,6.439,1,1,down,down,173.62,176.64,171.0,173.91,15.53,17.69,170.48,173.19,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
194,6.472,1,1,down,down,173.92,177.06,171.98,174.7,16.17,17.36,170.69,172.85,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
195,6.505,1,1,down,down,174.9,176.83,172.71,175.13,17.0,17.63,170.39,172.29,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
196,6.539,1,1,down,down,173.65,178.87,172.9,175.75,17.54,17.51,170.24,173.11,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
197,6.572,1,1,down,down,173.54,177.53,173.0,176.0,17.72,16.09,169.58,173.78,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
198,6.606,1,1,down,down,174.24,178.35,173.18,176.3,17.89,17.49,169.66,173.22,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
199,6.639,1,1,down,down,174.08,176.5,173.29,176.32,16.88,16.35,169.65,173.06,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
200,6.672,1,1,down,down,172.83,177.63,173.24,176.45,16.05,16.91,169.39,173.12,1,1,1,1,0,1,1,0,2,Torso angle exceeded 30° (3-frame avg) during rep cycle,
