frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
109,3.633,0,0,up,transition,8.02,,47.55,74.34,14.29,,1,1,0,0,0,0,0,0,0,,
110,3.667,0,0,up,transition,9.02,,38.24,74.34,14.63,,1,1,0,0,0,0,0,0,0,,
111,3.7,0,0,up,transition,7.17,46.71,30.73,75.64,14.1,15.51,1,1,0,0,0,0,0,0,0,,
112,3.733,0,0,up,transition,4.99,,22.03,75.64,14.35,,1,1,0,0,0,0,0,0,0,,
113,3.767,0,0,up,transition,5.95,,16.25,75.64,13.21,,1,1,0,0,0,0,0,0,0,,
114,3.8,0,0,up,up,5.36,37.73,11.9,76.22,13.85,16.46,1,1,0,0,0,0,0,0,0,,
115,3.833,0,0,up,up,5.22,,9.28,76.22,13.56,,1,1,0,0,0,0,0,0,0,,
116,3.867,0,0,up,up,4.38,,7.12,76.22,11.91,,1,1,0,0,0,0,0,0,0,,
117,3.9,0,0,up,up,5.47,31.49,7.27,76.35,11.58,18.58,1,1,0,0,0,0,0,0,0,,
118,3.933,0,0,up,up,4.59,31.15,6.72,76.55,10.54,19.63,1,1,0,0,0,0,0,0,0,,
119,3.967,0,0,up,up,3.36,30.31,6.01,76.62,10.7,21.29,1,0,0,0,0,0,0,0,0,,
120,4.0,0,0,up,up,0.85,30.95,5.37,76.74,10.33,21.12,1,0,0,0,0,0,0,0,0,,
121,4.033,0,0,up,up,0.81,29.55,4.76,76.72,10.57,21.24,1,0,0,0,0,0,0,0,0,,
122,4.067,0,0,up,up,1.42,28.42,4.13,68.21,10.66,20.22,1,1,0,0,0,0,0,0,0,,
123,4.1,0,0,up,up,1.65,27.19,3.67,59.14,10.99,19.57,1,1,0,0,0,0,0,0,0,,
124,4.133,0,0,up,up,2.22,27.59,3.44,50.03,11.18,19.88,1,1,0,0,0,0,0,0,0,,
125,4.167,0,0,up,up,2.36,29.09,3.14,40.89,11.55,19.73,1,1,0,0,0,0,0,0,0,,
126,4.2,0,0,up,up,1.81,29.22,2.84,31.62,10.18,19.33,1,1,0,0,0,0,0,0,0,,
127,4.233,0,0,up,up,2.49,29.35,2.62,30.17,9.99,19.11,1,1,0,0,0,0,0,0,0,,
128,4.267,0,0,up,up,2.58,27.71,2.47,29.33,11.19,18.76,1,1,0,0,0,0,0,0,0,,
129,4.3,0,0,up,up,2.84,27.58,2.25,29.01,11.23,18.21,1,1,0,0,0,0,0,0,0,,
130,4.333,0,0,up,up,2.89,27.43,2.11,28.7,11.88,17.21,1,1,0,0,0,0,0,0,0,,
131,4.367,0,0,up,up,2.87,29.92,2.07,28.66,12.82,18.36,1,1,0,0,0,0,0,0,0,,
132,4.4,0,0,up,up,1.42,30.74,2.11,28.65,12.29,19.02,1,1,0,0,0,0,0,0,0,,
133,4.433,0,0,up,up,0.3,32.81,2.07,28.92,12.0,19.9,1,1,0,0,0,0,0,0,0,,
134,4.467,0,0,up,up,1.02,33.92,2.04,29.38,11.59,20.98,1,0,0,0,0,0,0,0,0,,
135,4.5,0,0,up,up,0.88,,1.97,29.38,11.13,,1,1,0,0,0,0,0,0,0,,
136,4.533,0,0,up,up,0.9,35.61,1.86,30.08,11.2,19.89,1,1,0,0,0,0,0,0,0,,
137,4.567,0,0,up,up,0.01,36.35,1.67,30.81,11.68,18.83,1,1,0,0,0,0,0,0,0,,
138,4.6,0,0,up,up,0.32,38.85,1.54,31.62,12.16,18.57,1,1,0,0,0,0,0,0,0,,
139,4.633,0,0,up,up,1.39,40.43,1.45,32.56,12.0,18.51,1,1,0,0,0,0,0,0,0,,
140,4.667,0,0,up,up,2.99,43.51,1.49,33.74,12.95,19.14,1,1,0,0,0,0,0,0,0,,
141,4.7,0,0,up,up,2.89,,1.49,33.74,14.17,,1,1,0,0,0,0,0,0,0,,
142,4.733,0,0,up,up,2.29,47.22,1.44,35.36,13.72,19.14,1,1,0,0,0,0,0,0,0,,
143,4.767,0,0,up,up,2.44,50.12,1.4,37.24,13.47,18.58,1,1,0,0,0,0,0,0,0,,
144,4.8,0,0,up,transition,1.05,53.74,1.37,39.44,12.98,18.46,1,1,0,0,0,0,0,0,0,,
145,4.833,0,0,up,transition,2.27,56.03,1.54,41.61,11.59,17.76,1,1,0,0,0,0,0,0,0,,
146,4.867,0,0,up,transition,0.63,,1.51,41.61,11.27,,1,1,0,0,0,0,0,0,0,,
147,4.9,0,0,up,transition,0.28,,1.46,41.61,11.38,,1,1,0,0,0,0,0,0,0,,
148,4.933,0,0,up,transition,0.9,61.99,1.46,44.22,11.6,17.09,1,1,0,0,0,0,0,0,0,,
149,4.967,0,0,up,transition,1.16,64.89,1.55,46.89,9.88,17.71,1,1,0,0,0,0,0,0,0,,
150,5.0,0,0,up,transition,0.98,68.81,1.61,49.8,9.93,18.03,1,1,0,0,0,0,0,0,0,,
151,5.033,0,0,up,transition,1.93,71.46,1.65,52.78,8.86,18.17,1,1,0,0,0,0,0,0,0,,
152,5.067,0,0,up,transition,0.32,,1.43,52.78,9.64,,1,1,0,0,0,0,0,0,0,,
153,5.1,0,0,up,transition,3.42,,1.47,52.78,8.87,,1,1,0,0,0,0,0,0,0,,
154,5.133,0,0,up,transition,11.82,,2.27,52.78,7.55,,1,1,0,0,0,0,0,0,0,,
155,5.167,0,0,up,transition,5.09,,2.49,52.78,9.65,,1,1,0,0,0,0,0,0,0,,
156,5.2,0,0,up,transition,6.12,,2.91,52.78,9.09,,1,1,0,0,0,0,0,0,0,,
157,5.233,0,0,up,transition,27.07,,4.98,52.78,10.05,,1,1,0,0,0,0,0,0,0,,
158,5.267,0,0,up,transition,15.78,95.95,6.24,57.75,10.04,18.92,1,1,0,0,0,0,0,0,0,,
159,5.3,0,0,up,transition,55.3,,10.82,57.75,12.6,,1,1,0,0,0,0,0,0,0,,
160,5.333,0,0,up,transition,49.55,,14.88,57.75,13.12,,1,1,0,0,0,0,0,0,0,,
161,5.367,0,0,up,transition,19.69,,16.42,57.75,15.57,,1,1,0,0,0,0,0,0,0,,
162,5.4,0,0,up,transition,20.21,,18.02,57.75,15.13,,1,1,0,0,0,0,0,0,0,,
163,5.433,0,0,up,transition,7.89,,18.52,57.75,14.21,,1,1,0,0,0,0,0,0,0,,
164,5.467,0,0,up,transition,8.81,,19.23,57.75,12.67,,1,1,0,0,0,0,0,0,0,,
165,5.5,0,0,up,transition,31.49,,21.57,57.75,13.65,,1,1,0,0,0,0,0,0,0,,
166,5.533,0,0,up,transition,173.85,,35.07,57.75,12.29,,1,1,0,0,0,0,0,0,0,,
167,5.567,0,0,up,transition,176.99,,49.4,57.75,12.39,,1,1,0,0,0,0,0,0,0,,
168,5.6,0,0,down,transition,176.05,,,57.75,12.75,,1,1,0,0,0,0,0,0,0,No transition detected,
169,5.633,0,0,down,transition,179.44,,179.44,57.75,13.35,,1,1,0,0,0,0,0,0,0,No transition detected,
170,5.667,0,0,down,transition,179.94,,179.69,57.75,13.7,,1,1,0,0,0,0,0,0,0,No transition detected,
171,5.7,0,0,down,transition,178.78,,179.39,57.75,14.49,,1,1,0,0,0,0,0,0,0,No transition detected,
172,5.733,0,0,down,transition,174.63,,178.2,57.75,15.62,,1,1,0,0,0,0,0,0,0,No transition detected,
173,5.767,0,0,down,transition,179.33,,178.42,57.75,15.3,,1,1,0,0,0,0,0,0,0,No transition detected,
174,5.8,0,0,down,transition,176.92,,178.17,57.75,14.64,,1,1,0,0,0,0,0,0,0,No transition detected,
175,5.833,0,0,down,transition,176.22,,177.89,57.75,14.0,,1,1,0,0,0,0,0,0,0,No transition detected,
176,5.867,0,0,down,transition,178.27,,177.94,57.75,14.83,,1,1,0,0,0,0,0,0,0,No transition detected,
177,5.9,0,0,down,transition,177.12,,177.85,57.75,14.63,,1,1,0,0,0,0,0,0,0,No transition detected,
178,5.933,0,0,down,transition,177.49,,177.81,57.75,14.42,,1,1,0,0,0,0,0,0,0,No transition detected,
179,5.967,0,0,down,transition,179.23,,177.94,57.75,15.21,,1,1,0,0,0,0,0,0,0,No transition detected,
180,6.0,0,0,down,transition,178.83,,178.02,57.75,15.26,,1,1,0,0,0,0,0,0,0,No transition detected,
181,6.033,0,0,down,transition,179.86,,178.05,57.75,15.48,,1,1,0,0,0,0,0,0,0,No transition detected,
182,6.067,0,0,down,transition,179.23,,177.99,57.75,15.13,,1,1,0,0,0,0,0,0,0,No transition detected,
183,6.1,0,0,down,transition,178.04,,177.93,57.75,14.76,,1,1,0,0,0,0,0,0,0,No transition detected,
184,6.133,0,0,down,transition,178.65,,178.27,57.75,14.73,,1,1,0,0,0,0,0,0,0,No transition detected,
185,6.167,0,0,down,transition,177.37,,178.1,57.75,14.47,,1,1,0,0,0,0,0,0,0,No transition detected,
186,6.2,0,0,down,transition,176.89,,178.1,57.75,14.38,,1,1,0,0,0,0,0,0,0,No transition detected,
187,6.233,0,0,down,transition,177.89,,178.24,57.75,14.93,,1,1,0,0,0,0,0,0,0,No transition detected,
188,6.267,0,0,down,transition,177.88,,178.21,57.75,14.58,,1,1,0,0,0,0,0,0,0,No transition detected,
189,6.3,0,0,down,transition,176.48,,178.15,57.75,14.96,,1,1,0,0,0,0,0,0,0,No transition detected,
190,6.333,0,0,down,transition,176.72,,178.09,57.75,15.11,,1,1,0,0,0,0,0,0,0,No transition detected,
191,6.367,0,0,down,transition,177.2,,177.92,57.75,15.57,,1,1,0,0,0,0,0,0,0,No transition detected,
192,6.4,0,0,down,transition,177.15,,177.78,57.75,16.02,,1,1,0,0,0,0,0,0,0,No transition detected,
193,6.433,0,0,down,transition,177.21,,177.56,57.75,15.88,,1,1,0,0,0,0,0,0,0,No transition detected,
194,6.467,0,0,down,transition,176.23,,177.31,57.75,15.65,,1,1,0,0,0,0,0,0,0,No transition detected,
195,6.5,0,0,down,transition,177.57,,177.27,57.75,16.78,,1,1,0,0,0,0,0,0,0,No transition detected,
196,6.533,0,0,down,transition,176.62,,177.1,57.75,16.35,,1,1,0,0,0,0,0,0,0,No transition detected,
197,6.567,0,0,down,transition,176.39,,177.02,57.75,16.31,,1,1,0,0,0,0,0,0,0,No transition detected,
198,6.6,0,0,down,transition,176.86,,177.02,57.75,16.43,,1,1,0,0,0,0,0,0,0,No transition detected,
199,6.633,0,0,down,transition,178.32,,177.05,57.75,16.9,,1,1,0,0,0,0,0,0,0,No transition detected,
200,6.667,0,0,down,transition,177.71,,177.04,57.75,16.83,,1,1,0,0,0,0,0,0,0,No transition detected,
201,6.7,0,0,down,transition,178.56,,177.21,57.75,17.11,,1,1,0,0,0,0,0,0,0,No transition detected,
202,6.733,0,0,down,transition,179.86,,177.47,57.75,17.05,,1,1,0,0,0,0,0,0,0,No transition detected,
203,6.767,0,0,down,transition,179.6,,177.67,57.75,16.68,,1,1,0,0,0,0,0,0,0,No transition detected,
204,6.8,0,0,down,transition,179.91,,177.9,57.75,15.96,,1,1,0,0,0,0,0,0,0,No transition detected,
205,6.833,0,0,down,transition,179.64,,178.11,57.75,15.93,,1,1,0,0,0,0,0,0,0,No transition detected,
206,6.867,0,0,down,transition,179.4,,178.37,57.75,15.52,,1,1,0,0,0,0,0,0,0,No transition detected,
207,6.9,0,0,down,transition,179.83,,178.56,57.75,15.59,,1,1,0,0,0,0,0,0,0,No transition detected,
208,6.933,0,0,down,transition,179.15,,178.77,57.75,16.02,,1,1,0,0,0,0,0,0,0,No transition detected,
209,6.967,0,0,down,transition,177.97,,178.9,57.75,16.05,,1,1,0,0,0,0,0,0,0,No transition detected,
210,7.0,0,0,down,transition,176.23,,178.85,57.75,17.03,,1,1,0,0,0,0,0,0,0,No transition detected,
211,7.033,0,0,down,transition,176.24,,178.68,57.75,17.2,,1,1,0,0,0,0,0,0,0,No transition detected,
212,7.067,0,0,down,transition,176.11,,178.54,57.75,16.86,,1,1,0,0,0,0,0,0,0,No transition detected,
213,7.1,0,0,down,transition,176.14,,178.34,57.75,16.67,,1,1,0,0,0,0,0,0,0,No transition detected,
214,7.133,0,0,down,transition,175.58,,177.98,57.75,16.78,,1,1,0,0,0,0,0,0,0,No transition detected,
215,7.167,0,0,down,transition,174.78,,177.58,57.75,15.36,,1,1,0,0,0,0,0,0,0,No transition detected,
216,7.2,0,0,down,transition,172.1,,176.93,57.75,14.96,,1,1,0,0,0,0,0,0,0,No transition detected,
217,7.233,0,0,down,transition,168.43,,176.0,57.75,16.03,,1,1,0,0,0,0,0,0,0,No transition detected,
218,7.267,0,0,down,transition,157.09,,174.14,57.75,16.68,,1,1,0,0,0,0,0,0,0,No transition detected,
219,7.3,0,0,transition,transition,146.88,,171.39,57.75,17.75,,1,1,0,0,0,0,0,0,0,No transition detected,
220,7.333,0,0,transition,transition,128.53,,167.17,57.75,17.2,,1,1,0,0,0,0,0,0,0,No transition detected,
221,7.367,0,0,transition,transition,114.95,,161.92,57.75,16.99,,1,1,0,0,0,0,0,0,0,No transition detected,
222,7.4,0,0,transition,transition,109.22,,156.34,57.75,18.86,,1,1,0,0,0,0,0,0,0,No transition detected,
223,7.433,0,0,transition,transition,85.89,,148.81,57.75,20.75,,1,1,0,0,0,0,0,0,0,No transition detected,
224,7.467,0,0,transition,transition,74.79,,140.37,57.75,16.75,,1,1,0,0,0,0,0,0,0,No transition detected,
225,7.5,0,0,transition,transition,31.99,,128.35,57.75,15.03,,1,1,0,0,0,0,0,0,0,No transition detected,
226,7.533,0,0,transition,transition,60.16,,118.73,57.75,17.17,,1,1,0,0,0,0,0,0,0,No transition detected,
227,7.567,0,0,transition,transition,15.99,,105.5,57.75,13.76,,1,1,0,0,0,0,0,0,0,No transition detected,
228,7.6,0,0,up,transition,15.86,,92.48,57.75,13.49,,1,1,0,0,0,0,0,0,0,No transition detected,
229,7.633,0,0,up,transition,16.91,,79.86,57.75,12.82,,1,1,0,0,0,0,0,0,0,No transition detected,
230,7.667,0,0,up,transition,12.38,,67.8,57.75,12.32,,1,1,0,0,0,0,0,0,0,No transition detected,
231,7.7,0,0,up,transition,13.13,,56.65,57.75,13.33,,1,1,0,0,0,0,0,0,0,No transition detected,
232,7.733,0,0,up,transition,10.68,,46.83,57.75,13.83,,1,1,0,0,0,0,0,0,0,No transition detected,
233,7.767,0,0,up,transition,9.72,,38.06,57.75,12.77,,1,1,0,0,0,0,0,0,0,No transition detected,
234,7.8,0,0,up,transition,11.05,,29.88,57.75,12.87,,1,1,0,0,0,0,0,0,0,No transition detected,
235,7.833,0,0,up,transition,11.27,,23.66,57.75,12.07,,1,1,0,0,0,0,0,0,0,No transition detected,
236,7.867,0,0,up,transition,12.34,,18.46,57.75,12.35,,1,1,0,0,0,0,0,0,0,No transition detected,
237,7.9,0,0,up,transition,12.53,,16.83,57.75,12.11,,1,1,0,0,0,0,0,0,0,No transition detected,
238,7.933,0,0,up,transition,10.38,,12.69,57.75,11.55,,1,1,0,0,0,0,0,0,0,No transition detected,
239,7.967,0,0,up,transition,9.21,,12.12,57.75,11.97,,1,1,0,0,0,0,0,0,0,No transition detected,
240,8.0,0,0,up,transition,10.06,,11.64,57.75,11.13,,1,1,0,0,0,0,0,0,0,No transition detected,
241,8.033,0,0,up,transition,8.65,,10.95,57.75,10.13,,1,1,0,0,0,0,0,0,0,No transition detected,
242,8.067,0,0,up,transition,8.35,,10.61,57.75,10.1,,1,1,0,0,0,0,0,0,0,No transition detected,
243,8.1,0,0,up,transition,6.55,,10.07,57.75,10.65,,1,1,0,0,0,0,0,0,0,No transition detected,
244,8.133,0,0,up,transition,3.34,28.02,9.46,56.85,11.11,16.96,1,1,0,0,0,0,0,0,0,No transition detected,
245,8.167,0,0,up,transition,3.22,,8.91,56.85,10.67,,1,1,0,0,0,0,0,0,0,No transition detected,
